"simulation","method","lambda","rank","effective_rank","rmse","converged"
23,"SoftImpute (oracle)",1,23,23,0.550932533629158,NA
23,"SoftImpute (oracle)",1,24,24,0.562094400149624,NA
23,"SoftImpute (oracle)",1,25,25,0.572935688141395,NA
23,"SoftImpute (oracle)",1,26,26,0.583498615932084,NA
23,"SoftImpute (oracle)",1,27,27,0.593764276703448,NA
23,"SoftImpute (oracle)",1,28,28,0.603794127380709,NA
23,"SoftImpute (oracle)",1,29,29,0.61360645670228,NA
23,"SoftImpute (oracle)",1,30,30,0.623125546100714,NA
24,"PCA (oracle)",NA,0,0,0.864055425255499,NA
24,"PCA (oracle)",NA,1,1,0.53385513482414,NA
24,"PCA (oracle)",NA,2,2,0.370065814741567,NA
24,"PCA (oracle)",NA,3,3,0.175313734761332,NA
24,"PCA (oracle)",NA,4,4,0.216188976328025,NA
24,"PCA (oracle)",NA,5,5,0.24939819817494,NA
24,"PCA (oracle)",NA,6,6,0.278347163255776,NA
24,"PCA (oracle)",NA,7,7,0.304186903607415,NA
24,"PCA (oracle)",NA,8,8,0.327665283342114,NA
24,"PCA (oracle)",NA,9,9,0.349382409754178,NA
24,"PCA (oracle)",NA,10,10,0.369707274627167,NA
24,"PCA (oracle)",NA,11,11,0.388906200836675,NA
24,"PCA (oracle)",NA,12,12,0.406870603460285,NA
24,"PCA (oracle)",NA,13,13,0.423807515670936,NA
24,"PCA (oracle)",NA,14,14,0.439943296439935,NA
24,"PCA (oracle)",NA,15,15,0.455422495978637,NA
24,"PCA (oracle)",NA,16,16,0.470288753664924,NA
24,"PCA (oracle)",NA,17,17,0.484452431393671,NA
24,"PCA (oracle)",NA,18,18,0.498100115135854,NA
24,"PCA (oracle)",NA,19,19,0.511312981261808,NA
24,"PCA (oracle)",NA,20,20,0.524130612463498,NA
24,"PCA (oracle)",NA,21,21,0.536514823279077,NA
24,"PCA (oracle)",NA,22,22,0.548317312506022,NA
24,"PCA (oracle)",NA,23,23,0.559812228133971,NA
24,"PCA (oracle)",NA,24,24,0.571028376891319,NA
24,"PCA (oracle)",NA,25,25,0.581939701109984,NA
24,"PCA (oracle)",NA,26,26,0.592647673350601,NA
24,"PCA (oracle)",NA,27,27,0.603100912460509,NA
24,"PCA (oracle)",NA,28,28,0.613255617863882,NA
24,"PCA (oracle)",NA,29,29,0.623196145920602,NA
24,"PCA (oracle)",NA,30,30,0.632969347883003,NA
24,"ICA (oracle)",NA,0,0,0.864055425255499,NA
24,"ICA (oracle)",NA,1,1,0.53385513482414,TRUE
24,"ICA (oracle)",NA,2,2,0.370065814741567,TRUE
24,"ICA (oracle)",NA,3,3,0.175313734761332,TRUE
24,"ICA (oracle)",NA,4,4,0.216188976328025,TRUE
24,"ICA (oracle)",NA,5,5,0.24939819817494,TRUE
24,"ICA (oracle)",NA,6,6,0.278347163255776,TRUE
24,"ICA (oracle)",NA,7,7,0.304186903607415,FALSE
24,"ICA (oracle)",NA,8,8,0.327665283342114,FALSE
24,"ICA (oracle)",NA,9,9,0.349382409754178,FALSE
24,"ICA (oracle)",NA,10,10,0.369707274627167,FALSE
24,"ICA (oracle)",NA,11,11,0.388906200836675,FALSE
24,"ICA (oracle)",NA,12,12,0.406870603460285,FALSE
24,"ICA (oracle)",NA,13,13,0.423807515670936,FALSE
24,"ICA (oracle)",NA,14,14,0.439943296439935,FALSE
24,"ICA (oracle)",NA,15,15,0.455422495978637,FALSE
24,"ICA (oracle)",NA,16,16,0.470288753664925,FALSE
24,"ICA (oracle)",NA,17,17,0.484452431393671,FALSE
24,"ICA (oracle)",NA,18,18,0.498100115135854,FALSE
24,"ICA (oracle)",NA,19,19,0.511312981261807,FALSE
24,"ICA (oracle)",NA,20,20,0.524130612463499,FALSE
24,"ICA (oracle)",NA,21,21,0.536514823279078,FALSE
24,"ICA (oracle)",NA,22,22,0.548317312506022,FALSE
24,"ICA (oracle)",NA,23,23,0.559812228133972,FALSE
24,"ICA (oracle)",NA,24,24,0.571028376891318,FALSE
24,"ICA (oracle)",NA,25,25,0.581939701109984,FALSE
24,"ICA (oracle)",NA,26,26,0.5926476733506,FALSE
24,"ICA (oracle)",NA,27,27,0.603100912460509,FALSE
24,"ICA (oracle)",NA,28,28,0.613255617863883,FALSE
24,"ICA (oracle)",NA,29,29,0.623196145920602,FALSE
24,"ICA (oracle)",NA,30,30,0.632969347883002,FALSE
24,"SoftImpute (oracle)",1,0,0,0.864055425255499,NA
24,"SoftImpute (oracle)",1,1,1,0.533806906313066,NA
24,"SoftImpute (oracle)",1,2,2,0.369876817843516,NA
24,"SoftImpute (oracle)",1,3,3,0.174593528407856,NA
24,"SoftImpute (oracle)",1,4,4,0.214301034927447,NA
24,"SoftImpute (oracle)",1,5,5,0.24664880211604,NA
24,"SoftImpute (oracle)",1,6,6,0.274891877941105,NA
24,"SoftImpute (oracle)",1,7,7,0.300123962433777,NA
24,"SoftImpute (oracle)",1,8,8,0.32306277848046,NA
24,"SoftImpute (oracle)",1,9,9,0.344290293193013,NA
24,"SoftImpute (oracle)",1,10,10,0.364164181866775,NA
24,"SoftImpute (oracle)",1,11,11,0.382943078450806,NA
24,"SoftImpute (oracle)",1,12,12,0.400513854519226,NA
24,"SoftImpute (oracle)",1,13,13,0.41707914542975,NA
24,"SoftImpute (oracle)",1,14,14,0.432861805663845,NA
24,"SoftImpute (oracle)",1,15,15,0.448003793727438,NA
24,"SoftImpute (oracle)",1,16,16,0.462546895549508,NA
24,"SoftImpute (oracle)",1,17,17,0.476400278500679,NA
24,"SoftImpute (oracle)",1,18,18,0.489748833126302,NA
24,"SoftImpute (oracle)",1,19,19,0.502672543708821,NA
24,"SoftImpute (oracle)",1,20,20,0.515210066756675,NA
24,"SoftImpute (oracle)",1,21,21,0.52732259746012,NA
24,"SoftImpute (oracle)",1,22,22,0.5388615730749,NA
24,"SoftImpute (oracle)",1,23,23,0.550099913655965,NA
24,"SoftImpute (oracle)",1,24,24,0.56106588824297,NA
24,"SoftImpute (oracle)",1,25,25,0.571733095282687,NA
24,"SoftImpute (oracle)",1,26,26,0.582202399918045,NA
24,"SoftImpute (oracle)",1,27,27,0.592422223696991,NA
24,"SoftImpute (oracle)",1,28,28,0.602348576002605,NA
24,"SoftImpute (oracle)",1,29,29,0.612065346465774,NA
24,"SoftImpute (oracle)",1,30,30,0.621619041170719,NA
25,"PCA (oracle)",NA,0,0,0.756939834930038,NA
25,"PCA (oracle)",NA,1,1,0.482858065166567,NA
25,"PCA (oracle)",NA,2,2,0.334753695990488,NA
25,"PCA (oracle)",NA,3,3,0.171698933461956,NA
25,"PCA (oracle)",NA,4,4,0.213486352343807,NA
25,"PCA (oracle)",NA,5,5,0.247562796710252,NA
25,"PCA (oracle)",NA,6,6,0.277156413353542,NA
25,"PCA (oracle)",NA,7,7,0.303794496854428,NA
25,"PCA (oracle)",NA,8,8,0.327352481001774,NA
25,"PCA (oracle)",NA,9,9,0.349042637003049,NA
25,"PCA (oracle)",NA,10,10,0.369413221524134,NA
25,"PCA (oracle)",NA,11,11,0.388692441690439,NA
25,"PCA (oracle)",NA,12,12,0.406817732972125,NA
25,"PCA (oracle)",NA,13,13,0.423956732377385,NA
25,"PCA (oracle)",NA,14,14,0.440128333127837,NA
25,"PCA (oracle)",NA,15,15,0.455620143223618,NA
25,"PCA (oracle)",NA,16,16,0.470554872241128,NA
25,"PCA (oracle)",NA,17,17,0.484933127194581,NA
25,"PCA (oracle)",NA,18,18,0.498739219751347,NA
25,"PCA (oracle)",NA,19,19,0.512111038893414,NA
25,"PCA (oracle)",NA,20,20,0.524933741265763,NA
25,"PCA (oracle)",NA,21,21,0.537373259647829,NA
25,"PCA (oracle)",NA,22,22,0.549420596522805,NA
25,"PCA (oracle)",NA,23,23,0.561141439231299,NA
25,"PCA (oracle)",NA,24,24,0.572454727273304,NA
25,"PCA (oracle)",NA,25,25,0.58343558181449,NA
25,"PCA (oracle)",NA,26,26,0.59415527731222,NA
25,"PCA (oracle)",NA,27,27,0.604601171520146,NA
25,"PCA (oracle)",NA,28,28,0.614856770254306,NA
25,"PCA (oracle)",NA,29,29,0.624823799341388,NA
25,"PCA (oracle)",NA,30,30,0.634565407825426,NA
25,"ICA (oracle)",NA,0,0,0.756939834930038,NA
25,"ICA (oracle)",NA,1,1,0.482858065166567,TRUE
25,"ICA (oracle)",NA,2,2,0.334753695990488,TRUE
25,"ICA (oracle)",NA,3,3,0.171698933461956,TRUE
25,"ICA (oracle)",NA,4,4,0.213486352343807,TRUE
25,"ICA (oracle)",NA,5,5,0.247562796710252,TRUE
25,"ICA (oracle)",NA,6,6,0.277156413353543,TRUE
25,"ICA (oracle)",NA,7,7,0.303794496854427,FALSE
25,"ICA (oracle)",NA,8,8,0.327352481001774,TRUE
25,"ICA (oracle)",NA,9,9,0.349042637003049,FALSE
25,"ICA (oracle)",NA,10,10,0.369413221524135,FALSE
25,"ICA (oracle)",NA,11,11,0.38869244169044,FALSE
25,"ICA (oracle)",NA,12,12,0.406817732972125,FALSE
25,"ICA (oracle)",NA,13,13,0.423956732377385,FALSE
25,"ICA (oracle)",NA,14,14,0.440128333127837,FALSE
25,"ICA (oracle)",NA,15,15,0.455620143223618,FALSE
25,"ICA (oracle)",NA,16,16,0.470554872241127,FALSE
25,"ICA (oracle)",NA,17,17,0.484933127194581,FALSE
25,"ICA (oracle)",NA,18,18,0.498739219751347,FALSE
25,"ICA (oracle)",NA,19,19,0.512111038893414,FALSE
25,"ICA (oracle)",NA,20,20,0.524933741265764,FALSE
25,"ICA (oracle)",NA,21,21,0.537373259647829,FALSE
25,"ICA (oracle)",NA,22,22,0.549420596522805,FALSE
25,"ICA (oracle)",NA,23,23,0.561141439231299,FALSE
25,"ICA (oracle)",NA,24,24,0.572454727273304,FALSE
25,"ICA (oracle)",NA,25,25,0.583435581814491,FALSE
25,"ICA (oracle)",NA,26,26,0.59415527731222,FALSE
25,"ICA (oracle)",NA,27,27,0.604601171520146,FALSE
25,"ICA (oracle)",NA,28,28,0.614856770254306,FALSE
25,"ICA (oracle)",NA,29,29,0.624823799341388,FALSE
25,"ICA (oracle)",NA,30,30,0.634565407825426,FALSE
25,"SoftImpute (oracle)",1,0,0,0.756939834930038,NA
25,"SoftImpute (oracle)",1,1,1,0.482789888690851,NA
25,"SoftImpute (oracle)",1,2,2,0.334501693829392,NA
25,"SoftImpute (oracle)",1,3,3,0.170849180080249,NA
25,"SoftImpute (oracle)",1,4,4,0.211478042958975,NA
25,"SoftImpute (oracle)",1,5,5,0.244700483135972,NA
25,"SoftImpute (oracle)",1,6,6,0.273595283580442,NA
25,"SoftImpute (oracle)",1,7,7,0.299630544537039,NA
25,"SoftImpute (oracle)",1,8,8,0.322655692779077,NA
25,"SoftImpute (oracle)",1,9,9,0.343862074615695,NA
25,"SoftImpute (oracle)",1,10,10,0.363786293460628,NA
25,"SoftImpute (oracle)",1,11,11,0.382649307895857,NA
25,"SoftImpute (oracle)",1,12,12,0.400383988463749,NA
25,"SoftImpute (oracle)",1,13,13,0.4171538566631,NA
25,"SoftImpute (oracle)",1,14,14,0.43297497225617,NA
25,"SoftImpute (oracle)",1,15,15,0.448131984248418,NA
25,"SoftImpute (oracle)",1,16,16,0.462745587496392,NA
25,"SoftImpute (oracle)",1,17,17,0.476815004240797,NA
25,"SoftImpute (oracle)",1,18,18,0.490323418037644,NA
25,"SoftImpute (oracle)",1,19,19,0.503407410135678,NA
25,"SoftImpute (oracle)",1,20,20,0.515951576736191,NA
25,"SoftImpute (oracle)",1,21,21,0.528120747355659,NA
25,"SoftImpute (oracle)",1,22,22,0.539905337493276,NA
25,"SoftImpute (oracle)",1,23,23,0.551370353011274,NA
25,"SoftImpute (oracle)",1,24,24,0.5624344527654,NA
25,"SoftImpute (oracle)",1,25,25,0.573172171282209,NA
25,"SoftImpute (oracle)",1,26,26,0.583654256328703,NA
25,"SoftImpute (oracle)",1,27,27,0.593867772862539,NA
25,"SoftImpute (oracle)",1,28,28,0.603895750550542,NA
25,"SoftImpute (oracle)",1,29,29,0.613639877373718,NA
25,"SoftImpute (oracle)",1,30,30,0.623162922170185,NA
26,"PCA (oracle)",NA,0,0,0.773780129624472,NA
26,"PCA (oracle)",NA,1,1,0.523464312954446,NA
26,"PCA (oracle)",NA,2,2,0.372254232859536,NA
26,"PCA (oracle)",NA,3,3,0.175933203242887,NA
26,"PCA (oracle)",NA,4,4,0.217211397635693,NA
26,"PCA (oracle)",NA,5,5,0.250441932875819,NA
26,"PCA (oracle)",NA,6,6,0.279443322161938,NA
26,"PCA (oracle)",NA,7,7,0.305372717140758,NA
26,"PCA (oracle)",NA,8,8,0.328873261973217,NA
26,"PCA (oracle)",NA,9,9,0.350474856521823,NA
26,"PCA (oracle)",NA,10,10,0.370666581292518,NA
26,"PCA (oracle)",NA,11,11,0.38950573139897,NA
26,"PCA (oracle)",NA,12,12,0.407379446394981,NA
26,"PCA (oracle)",NA,13,13,0.424227579015237,NA
26,"PCA (oracle)",NA,14,14,0.440354614230146,NA
26,"PCA (oracle)",NA,15,15,0.455799506328895,NA
26,"PCA (oracle)",NA,16,16,0.470666431191925,NA
26,"PCA (oracle)",NA,17,17,0.484838588440587,NA
26,"PCA (oracle)",NA,18,18,0.498514700281166,NA
26,"PCA (oracle)",NA,19,19,0.51165329538262,NA
26,"PCA (oracle)",NA,20,20,0.524407163957118,NA
26,"PCA (oracle)",NA,21,21,0.536815632371021,NA
26,"PCA (oracle)",NA,22,22,0.548822341115014,NA
26,"PCA (oracle)",NA,23,23,0.560423522471169,NA
26,"PCA (oracle)",NA,24,24,0.571708066309109,NA
26,"PCA (oracle)",NA,25,25,0.582688150141516,NA
26,"PCA (oracle)",NA,26,26,0.593453969877743,NA
26,"PCA (oracle)",NA,27,27,0.603904296314727,NA
26,"PCA (oracle)",NA,28,28,0.61406461723219,NA
26,"PCA (oracle)",NA,29,29,0.623965483579755,NA
26,"PCA (oracle)",NA,30,30,0.633643831685312,NA
26,"ICA (oracle)",NA,0,0,0.773780129624472,NA
26,"ICA (oracle)",NA,1,1,0.523464312954446,TRUE
26,"ICA (oracle)",NA,2,2,0.372254232859536,TRUE
26,"ICA (oracle)",NA,3,3,0.175933203242887,TRUE
26,"ICA (oracle)",NA,4,4,0.217211397635692,TRUE
26,"ICA (oracle)",NA,5,5,0.250441932875819,TRUE
26,"ICA (oracle)",NA,6,6,0.279443322161938,TRUE
26,"ICA (oracle)",NA,7,7,0.305372717140758,FALSE
26,"ICA (oracle)",NA,8,8,0.328873261973217,FALSE
26,"ICA (oracle)",NA,9,9,0.350474856521823,FALSE
26,"ICA (oracle)",NA,10,10,0.370666581292518,FALSE
26,"ICA (oracle)",NA,11,11,0.38950573139897,FALSE
26,"ICA (oracle)",NA,12,12,0.407379446394981,FALSE
26,"ICA (oracle)",NA,13,13,0.424227579015237,FALSE
26,"ICA (oracle)",NA,14,14,0.440354614230146,FALSE
26,"ICA (oracle)",NA,15,15,0.455799506328894,FALSE
26,"ICA (oracle)",NA,16,16,0.470666431191925,FALSE
26,"ICA (oracle)",NA,17,17,0.484838588440587,FALSE
26,"ICA (oracle)",NA,18,18,0.498514700281166,FALSE
26,"ICA (oracle)",NA,19,19,0.511653295382619,FALSE
26,"ICA (oracle)",NA,20,20,0.524407163957118,FALSE
26,"ICA (oracle)",NA,21,21,0.536815632371021,FALSE
26,"ICA (oracle)",NA,22,22,0.548822341115014,FALSE
26,"ICA (oracle)",NA,23,23,0.560423522471169,FALSE
26,"ICA (oracle)",NA,24,24,0.571708066309108,FALSE
26,"ICA (oracle)",NA,25,25,0.582688150141516,FALSE
26,"ICA (oracle)",NA,26,26,0.593453969877743,FALSE
26,"ICA (oracle)",NA,27,27,0.603904296314727,FALSE
26,"ICA (oracle)",NA,28,28,0.61406461723219,FALSE
26,"ICA (oracle)",NA,29,29,0.623965483579755,FALSE
26,"ICA (oracle)",NA,30,30,0.633643831685312,FALSE
26,"SoftImpute (oracle)",1,0,0,0.773780129624472,NA
26,"SoftImpute (oracle)",1,1,1,0.523398664971961,NA
26,"SoftImpute (oracle)",1,2,2,0.372020927066014,NA
26,"SoftImpute (oracle)",1,3,3,0.175059129139674,NA
26,"SoftImpute (oracle)",1,4,4,0.215195936347499,NA
26,"SoftImpute (oracle)",1,5,5,0.247582633547871,NA
26,"SoftImpute (oracle)",1,6,6,0.275889794919087,NA
26,"SoftImpute (oracle)",1,7,7,0.301219849454097,NA
26,"SoftImpute (oracle)",1,8,8,0.324187500358498,NA
26,"SoftImpute (oracle)",1,9,9,0.345305345342005,NA
26,"SoftImpute (oracle)",1,10,10,0.365050984460848,NA
26,"SoftImpute (oracle)",1,11,11,0.383474952692479,NA
26,"SoftImpute (oracle)",1,12,12,0.400958363778275,NA
26,"SoftImpute (oracle)",1,13,13,0.417437751349952,NA
26,"SoftImpute (oracle)",1,14,14,0.433213975584284,NA
26,"SoftImpute (oracle)",1,15,15,0.448323782838561,NA
26,"SoftImpute (oracle)",1,16,16,0.462869374143254,NA
26,"SoftImpute (oracle)",1,17,17,0.476732849874559,NA
26,"SoftImpute (oracle)",1,18,18,0.490111249016735,NA
26,"SoftImpute (oracle)",1,19,19,0.502962236854727,NA
26,"SoftImpute (oracle)",1,20,20,0.515437399913742,NA
26,"SoftImpute (oracle)",1,21,21,0.527575277792639,NA
26,"SoftImpute (oracle)",1,22,22,0.539319039139201,NA
26,"SoftImpute (oracle)",1,23,23,0.550664389815199,NA
26,"SoftImpute (oracle)",1,24,24,0.561699543379562,NA
26,"SoftImpute (oracle)",1,25,25,0.572436240191275,NA
26,"SoftImpute (oracle)",1,26,26,0.582964107725474,NA
26,"SoftImpute (oracle)",1,27,27,0.593181827085241,NA
26,"SoftImpute (oracle)",1,28,28,0.603114534854316,NA
26,"SoftImpute (oracle)",1,29,29,0.612792448488871,NA
26,"SoftImpute (oracle)",1,30,30,0.622252179857526,NA
27,"PCA (oracle)",NA,0,0,0.750498366439557,NA
27,"PCA (oracle)",NA,1,1,0.47553311727096,NA
27,"PCA (oracle)",NA,2,2,0.353931778551386,NA
27,"PCA (oracle)",NA,3,3,0.173360267586281,NA
27,"PCA (oracle)",NA,4,4,0.215057454297419,NA
27,"PCA (oracle)",NA,5,5,0.248665836258988,NA
27,"PCA (oracle)",NA,6,6,0.277739348813905,NA
27,"PCA (oracle)",NA,7,7,0.303450758279125,NA
27,"PCA (oracle)",NA,8,8,0.327018877246018,NA
27,"PCA (oracle)",NA,9,9,0.348793036060796,NA
27,"PCA (oracle)",NA,10,10,0.368998658531077,NA
27,"PCA (oracle)",NA,11,11,0.388016042168111,NA
27,"PCA (oracle)",NA,12,12,0.405831893523851,NA
27,"PCA (oracle)",NA,13,13,0.422905616423759,NA
27,"PCA (oracle)",NA,14,14,0.439105032370315,NA
27,"PCA (oracle)",NA,15,15,0.454678834720574,NA
27,"PCA (oracle)",NA,16,16,0.469619242145324,NA
27,"PCA (oracle)",NA,17,17,0.484042902447941,NA
27,"PCA (oracle)",NA,18,18,0.497840629122355,NA
27,"PCA (oracle)",NA,19,19,0.511172088254552,NA
27,"PCA (oracle)",NA,20,20,0.523997056755086,NA
27,"PCA (oracle)",NA,21,21,0.536471306536808,NA
27,"PCA (oracle)",NA,22,22,0.548464374229231,NA
27,"PCA (oracle)",NA,23,23,0.560153906444142,NA
27,"PCA (oracle)",NA,24,24,0.571460107238061,NA
27,"PCA (oracle)",NA,25,25,0.582496459277451,NA
27,"PCA (oracle)",NA,26,26,0.593212833536129,NA
27,"PCA (oracle)",NA,27,27,0.603711147663955,NA
27,"PCA (oracle)",NA,28,28,0.613903350746961,NA
27,"PCA (oracle)",NA,29,29,0.623836672190689,NA
27,"PCA (oracle)",NA,30,30,0.63354382598906,NA
27,"ICA (oracle)",NA,0,0,0.750498366439557,NA
27,"ICA (oracle)",NA,1,1,0.47553311727096,TRUE
27,"ICA (oracle)",NA,2,2,0.353931778551386,TRUE
27,"ICA (oracle)",NA,3,3,0.173360267586282,TRUE
27,"ICA (oracle)",NA,4,4,0.215057454297419,TRUE
27,"ICA (oracle)",NA,5,5,0.248665836258988,TRUE
27,"ICA (oracle)",NA,6,6,0.277739348813905,TRUE
27,"ICA (oracle)",NA,7,7,0.303450758279125,TRUE
27,"ICA (oracle)",NA,8,8,0.327018877246018,FALSE
27,"ICA (oracle)",NA,9,9,0.348793036060796,FALSE
27,"ICA (oracle)",NA,10,10,0.368998658531077,FALSE
27,"ICA (oracle)",NA,11,11,0.388016042168111,FALSE
27,"ICA (oracle)",NA,12,12,0.405831893523851,FALSE
27,"ICA (oracle)",NA,13,13,0.422905616423759,FALSE
27,"ICA (oracle)",NA,14,14,0.439105032370315,FALSE
27,"ICA (oracle)",NA,15,15,0.454678834720574,FALSE
27,"ICA (oracle)",NA,16,16,0.469619242145323,FALSE
27,"ICA (oracle)",NA,17,17,0.484042902447942,FALSE
27,"ICA (oracle)",NA,18,18,0.497840629122355,FALSE
27,"ICA (oracle)",NA,19,19,0.511172088254553,FALSE
27,"ICA (oracle)",NA,20,20,0.523997056755086,FALSE
27,"ICA (oracle)",NA,21,21,0.536471306536808,FALSE
27,"ICA (oracle)",NA,22,22,0.548464374229232,FALSE
27,"ICA (oracle)",NA,23,23,0.560153906444142,FALSE
27,"ICA (oracle)",NA,24,24,0.571460107238061,FALSE
27,"ICA (oracle)",NA,25,25,0.582496459277452,FALSE
27,"ICA (oracle)",NA,26,26,0.593212833536129,FALSE
27,"ICA (oracle)",NA,27,27,0.603711147663956,FALSE
27,"ICA (oracle)",NA,28,28,0.613903350746961,FALSE
27,"ICA (oracle)",NA,29,29,0.62383667219069,FALSE
27,"ICA (oracle)",NA,30,30,0.63354382598906,FALSE
27,"SoftImpute (oracle)",1,0,0,0.750498366439557,NA
27,"SoftImpute (oracle)",1,1,1,0.475456483244854,NA
27,"SoftImpute (oracle)",1,2,2,0.353662917633917,NA
27,"SoftImpute (oracle)",1,3,3,0.172486140912371,NA
27,"SoftImpute (oracle)",1,4,4,0.213033463540526,NA
27,"SoftImpute (oracle)",1,5,5,0.245794518243775,NA
27,"SoftImpute (oracle)",1,6,6,0.274173557897572,NA
27,"SoftImpute (oracle)",1,7,7,0.299286938191456,NA
27,"SoftImpute (oracle)",1,8,8,0.322322063836515,NA
27,"SoftImpute (oracle)",1,9,9,0.343612063488826,NA
27,"SoftImpute (oracle)",1,10,10,0.363371845284501,NA
27,"SoftImpute (oracle)",1,11,11,0.381973751650556,NA
27,"SoftImpute (oracle)",1,12,12,0.399399769482774,NA
27,"SoftImpute (oracle)",1,13,13,0.416104361716823,NA
27,"SoftImpute (oracle)",1,14,14,0.43195305041658,NA
27,"SoftImpute (oracle)",1,15,15,0.447191705892251,NA
27,"SoftImpute (oracle)",1,16,16,0.461810865965487,NA
27,"SoftImpute (oracle)",1,17,17,0.475925487110079,NA
27,"SoftImpute (oracle)",1,18,18,0.489425475706294,NA
27,"SoftImpute (oracle)",1,19,19,0.502469128250168,NA
27,"SoftImpute (oracle)",1,20,20,0.515015484545311,NA
27,"SoftImpute (oracle)",1,21,21,0.527219244069668,NA
27,"SoftImpute (oracle)",1,22,22,0.538949632914902,NA
27,"SoftImpute (oracle)",1,23,23,0.550383351957102,NA
27,"SoftImpute (oracle)",1,24,24,0.561440324925476,NA
27,"SoftImpute (oracle)",1,25,25,0.572233363119445,NA
27,"SoftImpute (oracle)",1,26,26,0.582712089958541,NA
27,"SoftImpute (oracle)",1,27,27,0.592977867773815,NA
27,"SoftImpute (oracle)",1,28,28,0.602942555463048,NA
27,"SoftImpute (oracle)",1,29,29,0.612653012861552,NA
27,"SoftImpute (oracle)",1,30,30,0.622141642537731,NA
28,"PCA (oracle)",NA,0,0,0.776850770746216,NA
28,"PCA (oracle)",NA,1,1,0.555388727748107,NA
28,"PCA (oracle)",NA,2,2,0.401468855850859,NA
28,"PCA (oracle)",NA,3,3,0.172541517330406,NA
28,"PCA (oracle)",NA,4,4,0.214081083451565,NA
28,"PCA (oracle)",NA,5,5,0.247715525192405,NA
28,"PCA (oracle)",NA,6,6,0.276801729017009,NA
28,"PCA (oracle)",NA,7,7,0.30259063590715,NA
28,"PCA (oracle)",NA,8,8,0.326121173294816,NA
28,"PCA (oracle)",NA,9,9,0.347783306831815,NA
28,"PCA (oracle)",NA,10,10,0.368095066840069,NA
28,"PCA (oracle)",NA,11,11,0.38733963649016,NA
28,"PCA (oracle)",NA,12,12,0.405478872619437,NA
28,"PCA (oracle)",NA,13,13,0.422654517946464,NA
28,"PCA (oracle)",NA,14,14,0.438983573320051,NA
28,"PCA (oracle)",NA,15,15,0.454730557102736,NA
28,"PCA (oracle)",NA,16,16,0.469665979614208,NA
28,"PCA (oracle)",NA,17,17,0.484034231485377,NA
28,"PCA (oracle)",NA,18,18,0.497899938513664,NA
28,"PCA (oracle)",NA,19,19,0.511132865652667,NA
28,"PCA (oracle)",NA,20,20,0.523914415106404,NA
28,"PCA (oracle)",NA,21,21,0.536231896011298,NA
28,"PCA (oracle)",NA,22,22,0.54826852447038,NA
28,"PCA (oracle)",NA,23,23,0.559959650428078,NA
28,"PCA (oracle)",NA,24,24,0.57129772394382,NA
28,"PCA (oracle)",NA,25,25,0.582262575707405,NA
28,"PCA (oracle)",NA,26,26,0.592935117923645,NA
28,"PCA (oracle)",NA,27,27,0.603351471495499,NA
28,"PCA (oracle)",NA,28,28,0.61350595689383,NA
28,"PCA (oracle)",NA,29,29,0.623443568060533,NA
28,"PCA (oracle)",NA,30,30,0.633180915064897,NA
28,"ICA (oracle)",NA,0,0,0.776850770746216,NA
28,"ICA (oracle)",NA,1,1,0.555388727748107,TRUE
28,"ICA (oracle)",NA,2,2,0.401468855850859,TRUE
28,"ICA (oracle)",NA,3,3,0.172541517330406,TRUE
28,"ICA (oracle)",NA,4,4,0.214081083451565,TRUE
28,"ICA (oracle)",NA,5,5,0.247715525192405,TRUE
28,"ICA (oracle)",NA,6,6,0.276801729017009,TRUE
28,"ICA (oracle)",NA,7,7,0.30259063590715,TRUE
28,"ICA (oracle)",NA,8,8,0.326121173294816,FALSE
28,"ICA (oracle)",NA,9,9,0.347783306831815,FALSE
28,"ICA (oracle)",NA,10,10,0.368095066840069,FALSE
28,"ICA (oracle)",NA,11,11,0.38733963649016,FALSE
28,"ICA (oracle)",NA,12,12,0.405478872619437,FALSE
28,"ICA (oracle)",NA,13,13,0.422654517946464,FALSE
28,"ICA (oracle)",NA,14,14,0.438983573320051,FALSE
28,"ICA (oracle)",NA,15,15,0.454730557102736,FALSE
28,"ICA (oracle)",NA,16,16,0.469665979614207,FALSE
28,"ICA (oracle)",NA,17,17,0.484034231485377,FALSE
28,"ICA (oracle)",NA,18,18,0.497899938513664,FALSE
28,"ICA (oracle)",NA,19,19,0.511132865652666,FALSE
28,"ICA (oracle)",NA,20,20,0.523914415106404,FALSE
28,"ICA (oracle)",NA,21,21,0.536231896011299,FALSE
28,"ICA (oracle)",NA,22,22,0.54826852447038,FALSE
28,"ICA (oracle)",NA,23,23,0.559959650428078,FALSE
28,"ICA (oracle)",NA,24,24,0.57129772394382,FALSE
28,"ICA (oracle)",NA,25,25,0.582262575707405,FALSE
28,"ICA (oracle)",NA,26,26,0.592935117923646,FALSE
28,"ICA (oracle)",NA,27,27,0.603351471495499,FALSE
28,"ICA (oracle)",NA,28,28,0.61350595689383,FALSE
28,"ICA (oracle)",NA,29,29,0.623443568060533,FALSE
28,"ICA (oracle)",NA,30,30,0.633180915064897,FALSE
28,"SoftImpute (oracle)",1,0,0,0.776850770746216,NA
28,"SoftImpute (oracle)",1,1,1,0.555347137997346,NA
28,"SoftImpute (oracle)",1,2,2,0.4012748902915,NA
28,"SoftImpute (oracle)",1,3,3,0.171824835791587,NA
