"simulation","method","lambda","rank","effective_rank","rmse","converged"
4,"SoftImpute (oracle)",1,9,9,0.34700346247306,NA
4,"SoftImpute (oracle)",1,10,10,0.366724706728328,NA
4,"SoftImpute (oracle)",1,11,11,0.385255845228783,NA
4,"SoftImpute (oracle)",1,12,12,0.402815808257618,NA
4,"SoftImpute (oracle)",1,13,13,0.419520741169301,NA
4,"SoftImpute (oracle)",1,14,14,0.435341872810935,NA
4,"SoftImpute (oracle)",1,15,15,0.450527920717294,NA
4,"SoftImpute (oracle)",1,16,16,0.465135977116412,NA
4,"SoftImpute (oracle)",1,17,17,0.479162914711229,NA
4,"SoftImpute (oracle)",1,18,18,0.492691226178726,NA
4,"SoftImpute (oracle)",1,19,19,0.505749130274304,NA
4,"SoftImpute (oracle)",1,20,20,0.518390200400812,NA
4,"SoftImpute (oracle)",1,21,21,0.53065729212064,NA
4,"SoftImpute (oracle)",1,22,22,0.542497823766968,NA
4,"SoftImpute (oracle)",1,23,23,0.554029652268664,NA
4,"SoftImpute (oracle)",1,24,24,0.5652003487589,NA
4,"SoftImpute (oracle)",1,25,25,0.576109304996768,NA
4,"SoftImpute (oracle)",1,26,26,0.586718193345876,NA
4,"SoftImpute (oracle)",1,27,27,0.596998848460807,NA
4,"SoftImpute (oracle)",1,28,28,0.60696668379387,NA
4,"SoftImpute (oracle)",1,29,29,0.61670916036467,NA
4,"SoftImpute (oracle)",1,30,30,0.626250089163304,NA
5,"PCA (oracle)",NA,0,0,0.806341485179964,NA
5,"PCA (oracle)",NA,1,1,0.523781720241018,NA
5,"PCA (oracle)",NA,2,2,0.37544727626572,NA
5,"PCA (oracle)",NA,3,3,0.176677377307789,NA
5,"PCA (oracle)",NA,4,4,0.217137441258081,NA
5,"PCA (oracle)",NA,5,5,0.250422063119155,NA
5,"PCA (oracle)",NA,6,6,0.279620471871186,NA
5,"PCA (oracle)",NA,7,7,0.305397148863062,NA
5,"PCA (oracle)",NA,8,8,0.328712705959128,NA
5,"PCA (oracle)",NA,9,9,0.35020477789938,NA
5,"PCA (oracle)",NA,10,10,0.370204617956718,NA
5,"PCA (oracle)",NA,11,11,0.389059065159249,NA
5,"PCA (oracle)",NA,12,12,0.406821834505196,NA
5,"PCA (oracle)",NA,13,13,0.423786403142768,NA
5,"PCA (oracle)",NA,14,14,0.439906250865179,NA
5,"PCA (oracle)",NA,15,15,0.45528923522194,NA
5,"PCA (oracle)",NA,16,16,0.470120679437876,NA
5,"PCA (oracle)",NA,17,17,0.484332674867268,NA
5,"PCA (oracle)",NA,18,18,0.498063171967531,NA
5,"PCA (oracle)",NA,19,19,0.511346016309983,NA
5,"PCA (oracle)",NA,20,20,0.524134429891024,NA
5,"PCA (oracle)",NA,21,21,0.536485485707454,NA
5,"PCA (oracle)",NA,22,22,0.548545097438709,NA
5,"PCA (oracle)",NA,23,23,0.560324457845306,NA
5,"PCA (oracle)",NA,24,24,0.571773156571785,NA
5,"PCA (oracle)",NA,25,25,0.582852198095488,NA
5,"PCA (oracle)",NA,26,26,0.593650471192519,NA
5,"PCA (oracle)",NA,27,27,0.60413172067074,NA
5,"PCA (oracle)",NA,28,28,0.614348179267744,NA
5,"PCA (oracle)",NA,29,29,0.624334767110807,NA
5,"PCA (oracle)",NA,30,30,0.634133416977116,NA
5,"ICA (oracle)",NA,0,0,0.806341485179964,NA
5,"ICA (oracle)",NA,1,1,0.523781720241018,TRUE
5,"ICA (oracle)",NA,2,2,0.37544727626572,TRUE
5,"ICA (oracle)",NA,3,3,0.176677377307789,TRUE
5,"ICA (oracle)",NA,4,4,0.217137441258081,TRUE
5,"ICA (oracle)",NA,5,5,0.250422063119155,TRUE
5,"ICA (oracle)",NA,6,6,0.279620471871185,TRUE
5,"ICA (oracle)",NA,7,7,0.305397148863062,TRUE
5,"ICA (oracle)",NA,8,8,0.328712705959128,FALSE
5,"ICA (oracle)",NA,9,9,0.350204777899379,FALSE
5,"ICA (oracle)",NA,10,10,0.370204617956718,FALSE
5,"ICA (oracle)",NA,11,11,0.389059065159249,FALSE
5,"ICA (oracle)",NA,12,12,0.406821834505196,FALSE
5,"ICA (oracle)",NA,13,13,0.423786403142768,FALSE
5,"ICA (oracle)",NA,14,14,0.439906250865179,TRUE
5,"ICA (oracle)",NA,15,15,0.45528923522194,FALSE
5,"ICA (oracle)",NA,16,16,0.470120679437876,FALSE
5,"ICA (oracle)",NA,17,17,0.484332674867268,FALSE
5,"ICA (oracle)",NA,18,18,0.498063171967531,FALSE
5,"ICA (oracle)",NA,19,19,0.511346016309983,FALSE
5,"ICA (oracle)",NA,20,20,0.524134429891024,FALSE
5,"ICA (oracle)",NA,21,21,0.536485485707454,FALSE
5,"ICA (oracle)",NA,22,22,0.548545097438708,FALSE
5,"ICA (oracle)",NA,23,23,0.560324457845306,FALSE
5,"ICA (oracle)",NA,24,24,0.571773156571785,FALSE
5,"ICA (oracle)",NA,25,25,0.582852198095488,FALSE
5,"ICA (oracle)",NA,26,26,0.593650471192519,FALSE
5,"ICA (oracle)",NA,27,27,0.60413172067074,FALSE
5,"ICA (oracle)",NA,28,28,0.614348179267744,FALSE
5,"ICA (oracle)",NA,29,29,0.624334767110807,FALSE
5,"ICA (oracle)",NA,30,30,0.634133416977116,FALSE
5,"SoftImpute (oracle)",1,0,0,0.806341485179964,NA
5,"SoftImpute (oracle)",1,1,1,0.523722584569334,NA
5,"SoftImpute (oracle)",1,2,2,0.375210536034659,NA
5,"SoftImpute (oracle)",1,3,3,0.175851955141472,NA
5,"SoftImpute (oracle)",1,4,4,0.215170093408125,NA
5,"SoftImpute (oracle)",1,5,5,0.24760414334425,NA
5,"SoftImpute (oracle)",1,6,6,0.276102984430725,NA
5,"SoftImpute (oracle)",1,7,7,0.301278094555874,NA
5,"SoftImpute (oracle)",1,8,8,0.324059158494675,NA
5,"SoftImpute (oracle)",1,9,9,0.345065894243357,NA
5,"SoftImpute (oracle)",1,10,10,0.364618617136151,NA
5,"SoftImpute (oracle)",1,11,11,0.383056332163391,NA
5,"SoftImpute (oracle)",1,12,12,0.40042785669515,NA
5,"SoftImpute (oracle)",1,13,13,0.417022197635734,NA
5,"SoftImpute (oracle)",1,14,14,0.432790273684123,NA
5,"SoftImpute (oracle)",1,15,15,0.447837466850233,NA
5,"SoftImpute (oracle)",1,16,16,0.462346873671906,NA
5,"SoftImpute (oracle)",1,17,17,0.476249366723006,NA
5,"SoftImpute (oracle)",1,18,18,0.489681368993042,NA
5,"SoftImpute (oracle)",1,19,19,0.502675670631303,NA
5,"SoftImpute (oracle)",1,20,20,0.515184775555909,NA
5,"SoftImpute (oracle)",1,21,21,0.527264898495333,NA
5,"SoftImpute (oracle)",1,22,22,0.539060992451118,NA
5,"SoftImpute (oracle)",1,23,23,0.550583704541065,NA
5,"SoftImpute (oracle)",1,24,24,0.561782273471193,NA
5,"SoftImpute (oracle)",1,25,25,0.572617370960658,NA
5,"SoftImpute (oracle)",1,26,26,0.583177315506933,NA
5,"SoftImpute (oracle)",1,27,27,0.593425607269037,NA
5,"SoftImpute (oracle)",1,28,28,0.60341406245012,NA
5,"SoftImpute (oracle)",1,29,29,0.613177257407754,NA
5,"SoftImpute (oracle)",1,30,30,0.622756793378183,NA
6,"PCA (oracle)",NA,0,0,0.734851118401117,NA
6,"PCA (oracle)",NA,1,1,0.496387138177824,NA
6,"PCA (oracle)",NA,2,2,0.33958973074446,NA
6,"PCA (oracle)",NA,3,3,0.176995418271805,NA
6,"PCA (oracle)",NA,4,4,0.217725239443811,NA
6,"PCA (oracle)",NA,5,5,0.251434082637055,NA
6,"PCA (oracle)",NA,6,6,0.280279321424144,NA
6,"PCA (oracle)",NA,7,7,0.306192640760533,NA
6,"PCA (oracle)",NA,8,8,0.329709068976233,NA
6,"PCA (oracle)",NA,9,9,0.351355668668304,NA
6,"PCA (oracle)",NA,10,10,0.371591924268433,NA
6,"PCA (oracle)",NA,11,11,0.390589415171892,NA
6,"PCA (oracle)",NA,12,12,0.408421943890034,NA
6,"PCA (oracle)",NA,13,13,0.425305412831483,NA
6,"PCA (oracle)",NA,14,14,0.441505810487839,NA
6,"PCA (oracle)",NA,15,15,0.457033001285704,NA
6,"PCA (oracle)",NA,16,16,0.471852070308264,NA
6,"PCA (oracle)",NA,17,17,0.486015028339252,NA
6,"PCA (oracle)",NA,18,18,0.499595208439638,NA
6,"PCA (oracle)",NA,19,19,0.51271029865164,NA
6,"PCA (oracle)",NA,20,20,0.525395976611565,NA
6,"PCA (oracle)",NA,21,21,0.537775085514545,NA
6,"PCA (oracle)",NA,22,22,0.54978010189276,NA
6,"PCA (oracle)",NA,23,23,0.561329547703401,NA
6,"PCA (oracle)",NA,24,24,0.572618957141713,NA
6,"PCA (oracle)",NA,25,25,0.583603548955927,NA
6,"PCA (oracle)",NA,26,26,0.594305385629475,NA
6,"PCA (oracle)",NA,27,27,0.604736760739362,NA
6,"PCA (oracle)",NA,28,28,0.614919967292412,NA
6,"PCA (oracle)",NA,29,29,0.624843304901968,NA
6,"PCA (oracle)",NA,30,30,0.634448615118475,NA
6,"ICA (oracle)",NA,0,0,0.734851118401117,NA
6,"ICA (oracle)",NA,1,1,0.496387138177824,TRUE
6,"ICA (oracle)",NA,2,2,0.33958973074446,TRUE
6,"ICA (oracle)",NA,3,3,0.176995418271804,TRUE
6,"ICA (oracle)",NA,4,4,0.217725239443811,TRUE
6,"ICA (oracle)",NA,5,5,0.251434082637054,TRUE
6,"ICA (oracle)",NA,6,6,0.280279321424144,TRUE
6,"ICA (oracle)",NA,7,7,0.306192640760533,TRUE
6,"ICA (oracle)",NA,8,8,0.329709068976233,TRUE
6,"ICA (oracle)",NA,9,9,0.351355668668304,FALSE
6,"ICA (oracle)",NA,10,10,0.371591924268433,FALSE
6,"ICA (oracle)",NA,11,11,0.390589415171892,FALSE
6,"ICA (oracle)",NA,12,12,0.408421943890034,FALSE
6,"ICA (oracle)",NA,13,13,0.425305412831483,FALSE
6,"ICA (oracle)",NA,14,14,0.441505810487839,FALSE
6,"ICA (oracle)",NA,15,15,0.457033001285704,FALSE
6,"ICA (oracle)",NA,16,16,0.471852070308264,FALSE
6,"ICA (oracle)",NA,17,17,0.486015028339252,FALSE
6,"ICA (oracle)",NA,18,18,0.499595208439638,FALSE
6,"ICA (oracle)",NA,19,19,0.51271029865164,FALSE
6,"ICA (oracle)",NA,20,20,0.525395976611565,FALSE
6,"ICA (oracle)",NA,21,21,0.537775085514545,FALSE
6,"ICA (oracle)",NA,22,22,0.54978010189276,FALSE
6,"ICA (oracle)",NA,23,23,0.561329547703401,FALSE
6,"ICA (oracle)",NA,24,24,0.572618957141713,FALSE
6,"ICA (oracle)",NA,25,25,0.583603548955927,FALSE
6,"ICA (oracle)",NA,26,26,0.594305385629475,FALSE
6,"ICA (oracle)",NA,27,27,0.604736760739362,FALSE
6,"ICA (oracle)",NA,28,28,0.614919967292412,FALSE
6,"ICA (oracle)",NA,29,29,0.624843304901968,FALSE
6,"ICA (oracle)",NA,30,30,0.634448615118476,FALSE
6,"SoftImpute (oracle)",1,0,0,0.734851118401117,NA
6,"SoftImpute (oracle)",1,1,1,0.496300167077667,NA
6,"SoftImpute (oracle)",1,2,2,0.339324565137565,NA
6,"SoftImpute (oracle)",1,3,3,0.176159070812373,NA
6,"SoftImpute (oracle)",1,4,4,0.215747251585057,NA
6,"SoftImpute (oracle)",1,5,5,0.248604690172933,NA
6,"SoftImpute (oracle)",1,6,6,0.276754121423084,NA
6,"SoftImpute (oracle)",1,7,7,0.302066156814876,NA
6,"SoftImpute (oracle)",1,8,8,0.325048019978876,NA
6,"SoftImpute (oracle)",1,9,9,0.34620939582271,NA
6,"SoftImpute (oracle)",1,10,10,0.365998329777931,NA
6,"SoftImpute (oracle)",1,11,11,0.384579217038526,NA
6,"SoftImpute (oracle)",1,12,12,0.402020824237677,NA
6,"SoftImpute (oracle)",1,13,13,0.418534782588407,NA
6,"SoftImpute (oracle)",1,14,14,0.4343835794386,NA
6,"SoftImpute (oracle)",1,15,15,0.44957495408318,NA
6,"SoftImpute (oracle)",1,16,16,0.464072361704555,NA
6,"SoftImpute (oracle)",1,17,17,0.47792624961009,NA
6,"SoftImpute (oracle)",1,18,18,0.491208582729695,NA
6,"SoftImpute (oracle)",1,19,19,0.504035766717021,NA
6,"SoftImpute (oracle)",1,20,20,0.51644257062919,NA
6,"SoftImpute (oracle)",1,21,21,0.528550836961085,NA
6,"SoftImpute (oracle)",1,22,22,0.540292609380902,NA
6,"SoftImpute (oracle)",1,23,23,0.551586071267096,NA
6,"SoftImpute (oracle)",1,24,24,0.562625814128793,NA
6,"SoftImpute (oracle)",1,25,25,0.573366760542066,NA
6,"SoftImpute (oracle)",1,26,26,0.583830557087771,NA
6,"SoftImpute (oracle)",1,27,27,0.594029144586391,NA
6,"SoftImpute (oracle)",1,28,28,0.603984472676757,NA
6,"SoftImpute (oracle)",1,29,29,0.613684606755759,NA
6,"SoftImpute (oracle)",1,30,30,0.623071289886997,NA
7,"PCA (oracle)",NA,0,0,0.804786302253003,NA
7,"PCA (oracle)",NA,1,1,0.50989044935684,NA
7,"PCA (oracle)",NA,2,2,0.373246543561659,NA
7,"PCA (oracle)",NA,3,3,0.176676112069397,NA
7,"PCA (oracle)",NA,4,4,0.217050193026256,NA
7,"PCA (oracle)",NA,5,5,0.250583091533947,NA
7,"PCA (oracle)",NA,6,6,0.279806110483181,NA
7,"PCA (oracle)",NA,7,7,0.305497383293288,NA
7,"PCA (oracle)",NA,8,8,0.329059522289081,NA
7,"PCA (oracle)",NA,9,9,0.35104042341172,NA
7,"PCA (oracle)",NA,10,10,0.371483308272113,NA
7,"PCA (oracle)",NA,11,11,0.390618643540503,NA
7,"PCA (oracle)",NA,12,12,0.408708074108132,NA
7,"PCA (oracle)",NA,13,13,0.425910572827426,NA
7,"PCA (oracle)",NA,14,14,0.442292984826985,NA
7,"PCA (oracle)",NA,15,15,0.457807061228836,NA
7,"PCA (oracle)",NA,16,16,0.472604877194374,NA
7,"PCA (oracle)",NA,17,17,0.48692506026689,NA
7,"PCA (oracle)",NA,18,18,0.500701162568319,NA
7,"PCA (oracle)",NA,19,19,0.513974196976874,NA
7,"PCA (oracle)",NA,20,20,0.526906995189904,NA
7,"PCA (oracle)",NA,21,21,0.539391490664881,NA
7,"PCA (oracle)",NA,22,22,0.551545545061452,NA
7,"PCA (oracle)",NA,23,23,0.563315861700081,NA
7,"PCA (oracle)",NA,24,24,0.574761600792166,NA
7,"PCA (oracle)",NA,25,25,0.585822217411733,NA
7,"PCA (oracle)",NA,26,26,0.596605667432069,NA
7,"PCA (oracle)",NA,27,27,0.607105816109997,NA
7,"PCA (oracle)",NA,28,28,0.61734713850589,NA
7,"PCA (oracle)",NA,29,29,0.627363726009222,NA
7,"PCA (oracle)",NA,30,30,0.637124518105931,NA
7,"ICA (oracle)",NA,0,0,0.804786302253003,NA
7,"ICA (oracle)",NA,1,1,0.50989044935684,TRUE
7,"ICA (oracle)",NA,2,2,0.373246543561659,TRUE
7,"ICA (oracle)",NA,3,3,0.176676112069397,TRUE
7,"ICA (oracle)",NA,4,4,0.217050193026256,TRUE
7,"ICA (oracle)",NA,5,5,0.250583091533947,TRUE
7,"ICA (oracle)",NA,6,6,0.279806110483181,FALSE
7,"ICA (oracle)",NA,7,7,0.305497383293288,FALSE
7,"ICA (oracle)",NA,8,8,0.329059522289081,FALSE
7,"ICA (oracle)",NA,9,9,0.35104042341172,FALSE
7,"ICA (oracle)",NA,10,10,0.371483308272113,FALSE
7,"ICA (oracle)",NA,11,11,0.390618643540503,FALSE
7,"ICA (oracle)",NA,12,12,0.408708074108132,FALSE
7,"ICA (oracle)",NA,13,13,0.425910572827426,FALSE
7,"ICA (oracle)",NA,14,14,0.442292984826985,FALSE
7,"ICA (oracle)",NA,15,15,0.457807061228836,FALSE
7,"ICA (oracle)",NA,16,16,0.472604877194374,FALSE
7,"ICA (oracle)",NA,17,17,0.486925060266891,FALSE
7,"ICA (oracle)",NA,18,18,0.500701162568319,FALSE
7,"ICA (oracle)",NA,19,19,0.513974196976874,FALSE
7,"ICA (oracle)",NA,20,20,0.526906995189904,FALSE
7,"ICA (oracle)",NA,21,21,0.539391490664881,FALSE
7,"ICA (oracle)",NA,22,22,0.551545545061452,FALSE
7,"ICA (oracle)",NA,23,23,0.563315861700081,FALSE
7,"ICA (oracle)",NA,24,24,0.574761600792166,FALSE
7,"ICA (oracle)",NA,25,25,0.585822217411732,FALSE
7,"ICA (oracle)",NA,26,26,0.596605667432069,FALSE
7,"ICA (oracle)",NA,27,27,0.607105816109997,FALSE
7,"ICA (oracle)",NA,28,28,0.61734713850589,FALSE
7,"ICA (oracle)",NA,29,29,0.627363726009221,FALSE
7,"ICA (oracle)",NA,30,30,0.637124518105931,FALSE
7,"SoftImpute (oracle)",1,0,0,0.804786302253003,NA
7,"SoftImpute (oracle)",1,1,1,0.509812787814629,NA
7,"SoftImpute (oracle)",1,2,2,0.372990217039509,NA
7,"SoftImpute (oracle)",1,3,3,0.175823420568418,NA
7,"SoftImpute (oracle)",1,4,4,0.215061300556421,NA
7,"SoftImpute (oracle)",1,5,5,0.24774471234928,NA
7,"SoftImpute (oracle)",1,6,6,0.276270243450803,NA
7,"SoftImpute (oracle)",1,7,7,0.301361971699592,NA
7,"SoftImpute (oracle)",1,8,8,0.324389764338123,NA
7,"SoftImpute (oracle)",1,9,9,0.345884568021048,NA
7,"SoftImpute (oracle)",1,10,10,0.365879882041595,NA
7,"SoftImpute (oracle)",1,11,11,0.384598631627714,NA
7,"SoftImpute (oracle)",1,12,12,0.402296794936668,NA
7,"SoftImpute (oracle)",1,13,13,0.419129303532063,NA
7,"SoftImpute (oracle)",1,14,14,0.435160072136495,NA
7,"SoftImpute (oracle)",1,15,15,0.450338800859273,NA
7,"SoftImpute (oracle)",1,16,16,0.464815394702918,NA
7,"SoftImpute (oracle)",1,17,17,0.478826450082724,NA
7,"SoftImpute (oracle)",1,18,18,0.492304541976311,NA
7,"SoftImpute (oracle)",1,19,19,0.505289602446806,NA
7,"SoftImpute (oracle)",1,20,20,0.517943254461682,NA
7,"SoftImpute (oracle)",1,21,21,0.530156981548977,NA
7,"SoftImpute (oracle)",1,22,22,0.542047756789259,NA
7,"SoftImpute (oracle)",1,23,23,0.553561873790138,NA
7,"SoftImpute (oracle)",1,24,24,0.56475788750378,NA
7,"SoftImpute (oracle)",1,25,25,0.575574976354536,NA
7,"SoftImpute (oracle)",1,26,26,0.586120480130067,NA
7,"SoftImpute (oracle)",1,27,27,0.596387953820312,NA
7,"SoftImpute (oracle)",1,28,28,0.606401524554244,NA
7,"SoftImpute (oracle)",1,29,29,0.616194944410189,NA
7,"SoftImpute (oracle)",1,30,30,0.625736987616808,NA
8,"PCA (oracle)",NA,0,0,0.810828138718337,NA
8,"PCA (oracle)",NA,1,1,0.48727749803604,NA
8,"PCA (oracle)",NA,2,2,0.34740724438448,NA
8,"PCA (oracle)",NA,3,3,0.176149004165686,NA
8,"PCA (oracle)",NA,4,4,0.216418071091452,NA
8,"PCA (oracle)",NA,5,5,0.249944501279267,NA
8,"PCA (oracle)",NA,6,6,0.279057965505904,NA
8,"PCA (oracle)",NA,7,7,0.304950049196514,NA
8,"PCA (oracle)",NA,8,8,0.3286796679922,NA
8,"PCA (oracle)",NA,9,9,0.35049608624551,NA
8,"PCA (oracle)",NA,10,10,0.370883388242944,NA
8,"PCA (oracle)",NA,11,11,0.390101748032011,NA
8,"PCA (oracle)",NA,12,12,0.408143358515095,NA
8,"PCA (oracle)",NA,13,13,0.425277388606614,NA
8,"PCA (oracle)",NA,14,14,0.441574764414711,NA
8,"PCA (oracle)",NA,15,15,0.457156030922446,NA
8,"PCA (oracle)",NA,16,16,0.472020426395929,NA
8,"PCA (oracle)",NA,17,17,0.486292788205485,NA
8,"PCA (oracle)",NA,18,18,0.500037361773092,NA
8,"PCA (oracle)",NA,19,19,0.513240591688429,NA
8,"PCA (oracle)",NA,20,20,0.526132058658195,NA
8,"PCA (oracle)",NA,21,21,0.538572159545122,NA
8,"PCA (oracle)",NA,22,22,0.550574180923581,NA
8,"PCA (oracle)",NA,23,23,0.562278665914791,NA
8,"PCA (oracle)",NA,24,24,0.573694055593323,NA
8,"PCA (oracle)",NA,25,25,0.584742457394824,NA
8,"PCA (oracle)",NA,26,26,0.59553032989072,NA
8,"PCA (oracle)",NA,27,27,0.60604754103961,NA
8,"PCA (oracle)",NA,28,28,0.616287527518447,NA
8,"PCA (oracle)",NA,29,29,0.6262501143598,NA
8,"PCA (oracle)",NA,30,30,0.636045709029876,NA
8,"ICA (oracle)",NA,0,0,0.810828138718337,NA
8,"ICA (oracle)",NA,1,1,0.48727749803604,TRUE
8,"ICA (oracle)",NA,2,2,0.34740724438448,TRUE
8,"ICA (oracle)",NA,3,3,0.176149004165686,TRUE
8,"ICA (oracle)",NA,4,4,0.216418071091452,TRUE
8,"ICA (oracle)",NA,5,5,0.249944501279267,TRUE
8,"ICA (oracle)",NA,6,6,0.279057965505905,FALSE
8,"ICA (oracle)",NA,7,7,0.304950049196514,FALSE
8,"ICA (oracle)",NA,8,8,0.3286796679922,TRUE
8,"ICA (oracle)",NA,9,9,0.35049608624551,FALSE
8,"ICA (oracle)",NA,10,10,0.370883388242943,FALSE
8,"ICA (oracle)",NA,11,11,0.390101748032011,FALSE
8,"ICA (oracle)",NA,12,12,0.408143358515095,FALSE
8,"ICA (oracle)",NA,13,13,0.425277388606614,FALSE
8,"ICA (oracle)",NA,14,14,0.441574764414711,FALSE
8,"ICA (oracle)",NA,15,15,0.457156030922446,FALSE
8,"ICA (oracle)",NA,16,16,0.472020426395929,FALSE
8,"ICA (oracle)",NA,17,17,0.486292788205485,FALSE
8,"ICA (oracle)",NA,18,18,0.500037361773092,FALSE
8,"ICA (oracle)",NA,19,19,0.513240591688429,FALSE
8,"ICA (oracle)",NA,20,20,0.526132058658195,FALSE
8,"ICA (oracle)",NA,21,21,0.538572159545122,FALSE
8,"ICA (oracle)",NA,22,22,0.550574180923581,FALSE
8,"ICA (oracle)",NA,23,23,0.562278665914791,FALSE
8,"ICA (oracle)",NA,24,24,0.573694055593323,FALSE
8,"ICA (oracle)",NA,25,25,0.584742457394824,FALSE
8,"ICA (oracle)",NA,26,26,0.59553032989072,FALSE
8,"ICA (oracle)",NA,27,27,0.60604754103961,FALSE
8,"ICA (oracle)",NA,28,28,0.616287527518447,FALSE
8,"ICA (oracle)",NA,29,29,0.6262501143598,FALSE
8,"ICA (oracle)",NA,30,30,0.636045709029876,FALSE
8,"SoftImpute (oracle)",1,0,0,0.810828138718337,NA
8,"SoftImpute (oracle)",1,1,1,0.4872252979918,NA
8,"SoftImpute (oracle)",1,2,2,0.347184165041478,NA
8,"SoftImpute (oracle)",1,3,3,0.17540583757414,NA
8,"SoftImpute (oracle)",1,4,4,0.21451860281174,NA
8,"SoftImpute (oracle)",1,5,5,0.247183127795481,NA
8,"SoftImpute (oracle)",1,6,6,0.275591356621151,NA
8,"SoftImpute (oracle)",1,7,7,0.300876801383873,NA
8,"SoftImpute (oracle)",1,8,8,0.324066760691771,NA
8,"SoftImpute (oracle)",1,9,9,0.345394083846703,NA
8,"SoftImpute (oracle)",1,10,10,0.365330956141278,NA
8,"SoftImpute (oracle)",1,11,11,0.384129877814112,NA
8,"SoftImpute (oracle)",1,12,12,0.401778177068264,NA
8,"SoftImpute (oracle)",1,13,13,0.418540495725906,NA
8,"SoftImpute (oracle)",1,14,14,0.434484762838722,NA
8,"SoftImpute (oracle)",1,15,15,0.449728984139071,NA
8,"SoftImpute (oracle)",1,16,16,0.464270639524341,NA
8,"SoftImpute (oracle)",1,17,17,0.47823279005601,NA
8,"SoftImpute (oracle)",1,18,18,0.491678333258538,NA
8,"SoftImpute (oracle)",1,19,19,0.504592755199944,NA
8,"SoftImpute (oracle)",1,20,20,0.51720423258115,NA
8,"SoftImpute (oracle)",1,21,21,0.529372799700929,NA
8,"SoftImpute (oracle)",1,22,22,0.541111086112592,NA
8,"SoftImpute (oracle)",1,23,23,0.552558754985432,NA
8,"SoftImpute (oracle)",1,24,24,0.563723765168851,NA
8,"SoftImpute (oracle)",1,25,25,0.574527991780538,NA
8,"SoftImpute (oracle)",1,26,26,0.585077272204327,NA
8,"SoftImpute (oracle)",1,27,27,0.595361171794461,NA
8,"SoftImpute (oracle)",1,28,28,0.605372848478452,NA
8,"SoftImpute (oracle)",1,29,29,0.615111862126517,NA
8,"SoftImpute (oracle)",1,30,30,0.624688121970446,NA
9,"PCA (oracle)",NA,0,0,0.76044190194313,NA
9,"PCA (oracle)",NA,1,1,0.467179818034845,NA
9,"PCA (oracle)",NA,2,2,0.332432852881062,NA
9,"PCA (oracle)",NA,3,3,0.175953704245393,NA
9,"PCA (oracle)",NA,4,4,0.216780011559392,NA
9,"PCA (oracle)",NA,5,5,0.250490565060568,NA
9,"PCA (oracle)",NA,6,6,0.279797815791973,NA
9,"PCA (oracle)",NA,7,7,0.306118111843023,NA
9,"PCA (oracle)",NA,8,8,0.329870944980115,NA
9,"PCA (oracle)",NA,9,9,0.35177941388375,NA
9,"PCA (oracle)",NA,10,10,0.372087606334281,NA
9,"PCA (oracle)",NA,11,11,0.391167019013843,NA
9,"PCA (oracle)",NA,12,12,0.409300092827756,NA
9,"PCA (oracle)",NA,13,13,0.42640417517968,NA
9,"PCA (oracle)",NA,14,14,0.442666450937743,NA
9,"PCA (oracle)",NA,15,15,0.458334809603659,NA
9,"PCA (oracle)",NA,16,16,0.473339197772579,NA
9,"PCA (oracle)",NA,17,17,0.48773795771357,NA
9,"PCA (oracle)",NA,18,18,0.501621310035352,NA
9,"PCA (oracle)",NA,19,19,0.514997160073675,NA
9,"PCA (oracle)",NA,20,20,0.527862989474488,NA
9,"PCA (oracle)",NA,21,21,0.540304199985662,NA
9,"PCA (oracle)",NA,22,22,0.552326586948403,NA
9,"PCA (oracle)",NA,23,23,0.564053852437476,NA
9,"PCA (oracle)",NA,24,24,0.575500100752225,NA
9,"PCA (oracle)",NA,25,25,0.586648423412953,NA
9,"PCA (oracle)",NA,26,26,0.597463468800456,NA
9,"PCA (oracle)",NA,27,27,0.608008214128979,NA
9,"PCA (oracle)",NA,28,28,0.618343754083401,NA
9,"PCA (oracle)",NA,29,29,0.628355684920782,NA
9,"PCA (oracle)",NA,30,30,0.638066754944567,NA
9,"ICA (oracle)",NA,0,0,0.76044190194313,NA
9,"ICA (oracle)",NA,1,1,0.467179818034845,TRUE
9,"ICA (oracle)",NA,2,2,0.332432852881062,TRUE
9,"ICA (oracle)",NA,3,3,0.175953704245393,TRUE
9,"ICA (oracle)",NA,4,4,0.216780011559392,TRUE
9,"ICA (oracle)",NA,5,5,0.250490565060568,TRUE
9,"ICA (oracle)",NA,6,6,0.279797815791973,TRUE
9,"ICA (oracle)",NA,7,7,0.306118111843023,TRUE
9,"ICA (oracle)",NA,8,8,0.329870944980115,FALSE
9,"ICA (oracle)",NA,9,9,0.35177941388375,FALSE
9,"ICA (oracle)",NA,10,10,0.372087606334282,FALSE
9,"ICA (oracle)",NA,11,11,0.391167019013844,FALSE
9,"ICA (oracle)",NA,12,12,0.409300092827756,FALSE
9,"ICA (oracle)",NA,13,13,0.42640417517968,FALSE
9,"ICA (oracle)",NA,14,14,0.442666450937743,FALSE
9,"ICA (oracle)",NA,15,15,0.458334809603659,FALSE
9,"ICA (oracle)",NA,16,16,0.473339197772579,FALSE
9,"ICA (oracle)",NA,17,17,0.48773795771357,FALSE
9,"ICA (oracle)",NA,18,18,0.501621310035352,FALSE
9,"ICA (oracle)",NA,19,19,0.514997160073675,FALSE
9,"ICA (oracle)",NA,20,20,0.527862989474489,FALSE
